Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,6/30/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Australia,AUS,"Bound rate, simple mean, primary products (%)",TM.TAX.TCOM.BR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.49,2.49,2.49,2.49,2.49,2.49,2.65,2.64,2.65,2.66,2.66,2.67,2.66,2.66,2.66,2.67,2.41,2.4,2.4,2.35,2.35,2.37,2.37,2.37,
Australia,AUS,"Bound rate, simple mean, manufactured products (%)",TM.TAX.MANF.BR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.82,11.82,11.82,11.82,11.82,11.82,12.3,12.3,12.3,12.3,12.3,12.22,12.22,12.22,12.22,12.22,12.25,12.25,12.25,12.01,12.01,12.08,12.08,12.08,
Australia,AUS,Urban population,SP.URB.TOTL,8378309,8589875,8832932,9034955,9245383,9459784,9709943,9852991,10048170,10280809,10505755,10887779,11110846,11303156,11614598,11780153,11920613,12077392,12240482,12395391,12569300,12792439,13002993,13162165,13307374,13486012,13704062,13909213,14133874,14370091,14579227,14761055,14920611,15044687,15181749,15342767,15521685,15672048,15811356,15967866,16133530,16326333,16550802,16780377,17000206,17250330,17531121,17666387,18049708,18451611,18767085,19056040,19414834,19775013,20095657,20410546,20755798,21133982,21488110,21845994,22152761
Australia,AUS,Technicians in R&D (per million people),SP.POP.TECH.RD.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,814.21598,,795.87794,,819.47485,,961.32396,,885.3275,,1017.79166,,1136.46069,,,,,,,,,,,,
Australia,AUS,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,381634,388058,395644,400760,405696,410402,416532,418317,422329,427984,433306,453897,467209,479248,497192,510020,525296,542696,560833,577311,592442,612353,629917,643759,658281,677137,700248,724869,751765,779198,804497,832735,859444,882832,905462,928120,952983,975114,995941,1017994,1041809,1069478,1096634,1125002,1153453,1184676,1212527,1230165,1267150,1310686,1354927,1407757,1471103,1536942,1598341,1656493,1717410,1778788,1837298,1897754,1956985
Australia,AUS,"Population ages 35-39, female (% of female population)",SP.POP.3539.FE.5Y,7.221035561,7.144122773,7.025920989,6.873584766,6.698511284,6.510825214,6.314839263,6.096858091,5.877286601,5.691442639,5.564812148,5.503706911,5.51325869,5.576056575,5.663488798,5.756397752,5.78656351,5.832549589,5.914656707,6.055879817,6.260884912,6.527991652,6.843751037,7.170718687,7.4519335,7.650742007,7.731925212,7.741798779,7.710421105,7.683987851,7.691313767,7.716558659,7.757462462,7.804227913,7.845801404,7.877010593,7.893192973,7.924131575,7.958919451,7.969781978,7.933502068,7.821257339,7.647704966,7.451239736,7.293132699,7.208783442,7.190972361,7.255499588,7.350642962,7.402105638,7.372711295,7.226692388,7.019610067,6.810359072,6.673875377,6.644827446,6.679027892,6.791860969,6.948662745,7.095074894,7.196887555
Australia,AUS,"Population ages 10-14, female (% of female population)",SP.POP.1014.FE.5Y,9.382877845,9.465596994,9.455531679,9.383894149,9.301752328,9.247228047,9.20983353,9.225646881,9.309604589,9.420149378,9.499903611,9.439277736,9.33935514,9.237249485,9.150007836,9.066146365,8.959221878,8.837301742,8.704110918,8.580598224,8.49290574,8.455923458,8.443963329,8.446273792,8.416699855,8.303698857,8.095606268,7.824310806,7.519533311,7.244636502,7.056749166,6.959232805,6.928020233,6.943841763,6.966851336,6.964650814,6.928869547,6.884524402,6.835634911,6.793991511,6.768926726,6.76688313,6.758087668,6.74513638,6.71690466,6.65916537,6.571407528,6.449360568,6.320687191,6.200262126,6.090020916,6.021025273,5.942408514,5.864847593,5.802440137,5.768357571,5.822674042,5.900878026,5.992257324,6.075179762,6.130085985
Australia,AUS,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,67.2389336,67.2337108,67.228488,67.1586926,67.0888972,67.0191018,66.9493064,66.879511,67.2330624,67.5866138,67.9401652,68.2937166,68.647268,69.3316384,70.0160088,70.7003792,71.3847496,72.06912,72.7465536,73.4239872,74.1014208,74.7788544,75.456288,76.0225806,76.5888732,77.1551658,77.7214584,78.287751,78.8959676,79.5041842,80.1124008,80.7206174,81.328834,81.7752382,82.2216424,82.6680466,83.1144508,83.560855,84.0226836,84.4845122,84.9463408,85.4081694,85.869998,86.1484436,86.4268892,86.7053348,86.9837804,87.262226,87.4604128,87.6585996,87.8567864,88.0549732,88.25316,88.4617664,88.6703728,88.8789792,89.0875856,89.296192,89.4942954,89.6923988,
Australia,AUS,Vitamin A supplementation coverage rate (% of children ages 6-59 months),SN.ITK.VITA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Australia,AUS,"Unemployment, male (% of male labor force) (national estimate)",SL.UEM.TOTL.MA.NE.ZS,,,,,,,,,,,,,,,,,,,,5.16,5.07,4.81,6.35,9.72,8.69,7.94,7.67,7.76,6.77,5.71,6.74,9.89,11.31,11.51,9.98,8.74,8.71,8.58,7.94,7.04,6.46,6.98,6.53,5.89,5.28,4.88,4.67,4.04,3.96,5.69,5.07,4.89,5.14,5.71,6,6.04,5.65,5.52,5.28,5.21,6.55
Australia,AUS,"Unemployment, youth total (% of total labor force ages 15-24) (national estimate)",SL.UEM.1524.NE.ZS,,,,,,,,,,,,,,,,,,,,12.98,12.53,11.42,13.85,18.3,16.77,15.15,15.05,14.93,13.41,11.15,13.02,17.49,19.28,18.54,16.88,15.2,15.65,15.85,14.47,13.12,12.09,13.48,12.8,11.97,11.37,10.62,10.03,9.37,8.82,11.46,11.55,11.38,11.73,12.22,13.31,13.11,12.64,12.59,11.78,11.74,14.25
Australia,AUS,"Labor force participation rate, male (% of male population ages 15+) (national estimate)",SL.TLF.CACT.MA.NE.ZS,,85.67,,,,,83.9,,,,,80.31,,,,,79.34,,,78.44,78.34,78.05,77.43,76.71,76.25,75.76,75.86,75.34,75.24,75.45,75.59,74.64,74.13,73.55,73.61,73.81,73.58,73,72.7,72.24,72.09,71.86,71.79,71.54,71.51,72.09,72.24,72.51,72.62,72.3,72.36,72.17,71.73,71.39,70.95,71.09,70.6,70.69,70.96,71.12,70.04
Australia,AUS,"Labor force participation rate for ages 15-24, male (%) (modeled ILO estimate)",SL.TLF.ACTI.1524.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.39,72.42,71.92,71.42,72.87,73.71,74.02,72.8,72.26,71.88,71.81,72.12,71.51,71.25,71.1,72,72.02,71.74,71.92,70.35,69.68,68.82,68.22,67.35,66.9,67.86,67.16,67.21,67.76,67.69,
Australia,AUS,"Average working hours of children, study and work, female, ages 7-14 (hours per week)",SL.TLF.0714.SW.FE.TM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Australia,AUS,"Employment in industry, male (% of male employment) (modeled ILO estimate)",SL.IND.EMPL.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.70999908,31.70999908,31.67000008,31.71999931,31.21999931,30.61000061,30.31999969,30.12999916,29.76000023,30.46999931,29.59000015,29.92000008,29.95000076,30.68000031,30.64999962,31.18000031,31.14999962,31.65999985,31.27000046,31.10000038,30.96999931,30.95999908,30.62999916,30.53000069,29.34000015,29.17000008,29.60000038,30.09000015,29.17000008,
Australia,AUS,"Employment to population ratio, 15+, total (%) (national estimate)",SL.EMP.TOTL.SP.NE.ZS,,,,,,,,,,,,,,,,,,,,56.95,57.55,57.6,56.43,54.42,55.11,55.78,56.89,56.94,57.87,59.26,59.33,57.09,56.12,55.66,56.82,58.16,58.12,57.84,58.16,58.45,59.17,59.03,59.33,59.82,60.04,61.16,61.66,62.32,62.71,61.79,61.98,62.1,61.75,61.26,60.77,61.06,61.16,61.53,62.16,62.55,60.84
Australia,AUS,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.68,54.53,54.2,56.96,59.22,59.29,57.75,58.54,59.53,60.75,60.53,60.15,61.18,61.56,62.36,62.88,63.26,63.52,60.75,59.76,60.19,59.43,58.68,57.92,58.69,58.65,58.5,60,60.38,
Australia,AUS,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Australia,AUS,Proportion of people living below 50 percent of median income (%),SI.DST.50MD,,,,,,,,,,,,,,,,,,,,,,10.3,,,,10.7,,,,11,,,,,,10.4,,,,,,10,,10.5,9.7,,,,10.3,,10.3,,,,10,,,,,,
Australia,AUS,Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.83631897,71.10847473,71.93769073,71.34125519,71.6871109,71.83748627,71.6663208,72.90619659,72.32991791,73.01054382,72.35727692,73.26029205,71.23465729,67.56186676,67.30356598,68.20643616,68.59472656,68.8476181,69.06532288,,
Australia,AUS,Increase in poverty gap at $3.20 ($ 2011 PPP) poverty line due to out-of-pocket health care expenditure (USD),SH.UHC.NOP2.CG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,
Australia,AUS,"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.7,12.2,11.3,10.5,10.3,11.2,10.6,10.9,11.6,11.2,11.7,11.2,11.7,11.5,12.7,13.2,12.2,13.1,12.4,12.5,
Australia,AUS,"Prevalence of overweight, weight for height, female (% of children under 5)",SH.STA.OWGH.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Australia,AUS,Low-birthweight babies (% of births),SH.STA.BRTW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.2882104,6.3364673,6.3600602,6.363595,6.351686,6.3289375,6.2999625,6.2693701,6.2417698,6.2217617,6.2139697,6.2229905,6.2534447,6.3099384,6.3970699,6.5194602,,,,,
Australia,AUS,Prevalence of current tobacco use (% of adults),SH.PRV.SMOK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.4,,,20.4,,19.3,,18.2,,17.1,,16.2,,
Australia,AUS,Antiretroviral therapy coverage for PMTCT (% of pregnant women living with HIV),SH.HIV.PMTC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,
Australia,AUS,"People using at least basic drinking water services, urban (% of urban population)",SH.H2O.BASW.UR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.835,99.835,99.835,99.845,99.855,99.865,99.875,99.885,99.895,99.905,99.915,99.925,99.935,99.945,99.955,99.965,99.965,99.965,,,
Australia,AUS,Number of neonatal deaths,SH.DTH.NMRT,,,,,,,,,,3160,3153,3112,3027,2896,2716,2495,2262,2043,1857,1710,1603,1529,1477,1438,1406,1373,1338,1300,1259,1217,1176,1133,1087,1039,993,954,924,902,888,878,870,865,863,864,867,871,872,870,861,846,825,800,777,759,746,739,735,734,732,726,
Australia,AUS,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.72,,,,,12.08,,,,,12.39,,,,,10.83,,,10.51,,
Australia,AUS,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.24973011,13.35091972,13.59171963,14.06530952,13.20401955,15.01692009,14.29701996,14.77005959,14.24612045,,,,13.36015987,,,,,13.58512974,13.17819977,13.03026962,12.59972,13.42166996,14.32400036,13.48499966,13.17440033,14.04139042,13.88379002,14.07971954,13.77106953,13.61341,,,
Australia,AUS,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.82309914,31.69099045,33.01255035,33.74058914,35.81874084,36.80347061,37.48809052,38.35910034,41.28002167,37.20558929,34.6323204,40.47203827,41.38991928,42.61434937,43.27222824,,
Australia,AUS,"Secondary education, teachers, female",SE.SEC.TCHR.FE,,,,,,,,,,,,27326,,30574,32083,34463,35895,37311,37765,38370,38604,38988,,,49700,50960,47826,49192,49854,49446,51743,51803,52710,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Australia,AUS,"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.33589,88.38325,88.29162,89.69534,,,,,,,,,,,,,,,,,,,93.62816,93.15336,92.69355,,,
Australia,AUS,"Educational attainment, at least completed upper secondary, population 25+, male (%) (cumulative)",SE.SEC.CUAT.UP.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.7322464,69.87156677,70.93267059,72.25382233,73.05068207,73.49311066,74.99108124,75.51010132,77.98783112,73.98770142,72.67073059,77.8212204,78.30603027,79.0385437,79.80776215,,
Australia,AUS,"Children out of school, primary, female",SE.PRM.UNER.FE,,,,,,,,,,,,24653,,32417,36670,18435,12017,,,,,,7160,15799,28182,25412,19271,14511,9345,8656,12488,17077,19042,22514,24803,41741,37225,39559,37164,37900,36303,,,8347,5679,,,,,,,17865,15723,,,,,3169,5119,,
Australia,AUS,"Persistence to grade 5, total (% of cohort)",SE.PRM.PRS5.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Australia,AUS,"School enrollment, primary, male (% gross)",SE.PRM.ENRR.MA,,,,,,,,,,,,111.3879089,110.7515411,110.0206604,105.2054367,108.4752731,109.6089325,111.6784973,112.8334427,112.437561,111.6685028,110.4075394,109.2357483,107.9516602,107.2319717,105.2732925,105.7101212,106.0341721,106.5342484,106.7388535,106.5184479,106.3029785,106.1714325,106.1069794,106.0347672,101.5059586,101.6371384,101.0326691,100.4552689,99.8291626,99.65351105,99.47180939,100.4220734,100.5796204,101.2878723,101.9608765,102.6728897,104.7285233,104.8153381,105.1831894,105.7100296,105.8307724,106.1894684,106.1444626,105.5851974,101.5856018,100.7552032,100.3437576,100.2137222,,
Australia,AUS,"Trained teachers in preprimary education, female (% of female teachers)",SE.PRE.TCAQ.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Australia,AUS,"Literacy rate, youth (ages 15-24), gender parity index (GPI)",SE.ADT.1524.LT.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Australia,AUS,Coverage of social safety net programs (% of population),per_sa_allsa.cov_pop_tot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Australia,AUS,"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.365519,1.348412,1.32855,1.312794,1.301014,1.310865,1.312182,1.308112,1.3003,1.29695,1.311473,1.326806,1.33649,1.353924,1.366397,1.388356,1.404001,1.427582,1.479073,1.441497,1.502766,1.511052,1.540115,1.447123,1.452489,1.473691,1.450156,1.477553,1.472427,1.474643,1.471741
Australia,AUS,Gross savings (current US$),NY.GNS.ICTR.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76573397773,75572417380,67368087746,59157884189,62927444171,70063556939,75925153860,83874039454,95028819749,86430855210,80380685836,88201201397,78798852970,86213779627,98596844615,1.32235E+11,1.45897E+11,1.62846E+11,1.82959E+11,2.31802E+11,2.22778E+11,2.4982E+11,3.25431E+11,3.75844E+11,3.78145E+11,3.46233E+11,3.06026E+11,2.49827E+11,2.90222E+11,3.1086E+11,3.13753E+11,3.18335E+11
Australia,AUS,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,,,,,23475985937,25820201796,27277805034,29901424957,32731207088,36442407339,40863400470,44845749633,51129305043,62119678632,81487775938,1.00155E+11,1.10229E+11,1.1452E+11,1.21419E+11,1.3905E+11,1.58834E+11,1.76831E+11,1.83062E+11,1.77829E+11,1.86678E+11,1.88953E+11,1.96786E+11,2.03821E+11,2.33103E+11,2.61631E+11,2.95182E+11,3.14397E+11,3.23677E+11,3.33249E+11,3.36136E+11,3.47888E+11,3.74286E+11,4.05484E+11,4.06836E+11,4.05525E+11,4.04482E+11,3.90486E+11,3.92786E+11,4.20107E+11,5.12803E+11,6.18103E+11,7.05508E+11,7.7691E+11,8.99523E+11,9.55475E+11,1.02732E+12,1.12416E+12,1.36869E+12,1.52686E+12,1.52942E+12,1.44083E+12,1.30976E+12,1.26854E+12,1.32894E+12,1.39756E+12,1.38017E+12
Australia,AUS,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.95756E+11,3.07388E+11,3.17976E+11,3.37751E+11,3.57998E+11,3.77283E+11,4.02078E+11,4.24498E+11,4.52278E+11,4.78153E+11,5.04135E+11,5.31401E+11,5.64354E+11,5.91584E+11,6.30153E+11,6.64362E+11,7.09707E+11,7.61142E+11,7.9598E+11,8.74192E+11,8.65877E+11,9.37507E+11,9.73601E+11,1.06163E+12,1.10055E+12,1.1024E+12,1.1452E+12,1.19276E+12,1.25545E+12,1.32417E+12,1.34904E+12
Australia,AUS,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,6.187566676,6.386897179,6.38206898,6.49646321,6.709862255,6.909875342,7.095584057,7.44085314,7.608293032,7.97001679,8.379131186,8.81367197,9.359161286,10.19986796,11.87075935,13.82831736,15.76685199,17.56714256,19.01391987,20.65568973,22.72468315,24.88920735,27.8036107,30.62785177,33.03617323,34.56517166,36.79635317,39.39268179,42.23116972,46.14063544,48.95266794,50.44120922,51.19911866,51.6564786,52.18289558,53.36245842,54.80101874,55.47684082,56.18303094,56.38363064,57.83816033,60.51076605,62.24159628,64.17953861,66.30461316,68.82225482,72.32692761,75.95174454,79.38896861,83.35984886,84.33289305,89.60602678,91.26958669,91.15623049,92.50495357,91.99649138,91.50614977,94.92367578,96.71357179,100,101.9680369
Australia,AUS,Adjusted savings: net national savings (current US$),NY.ADJ.NNAT.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27237329982,23156255625,12071810500,3850866736,9781077832,16317475309,15019104925,19234113539,23707135075,20590177296,16610225829,18520936903,15869041710,21124976753,22798957845,31850948143,31887566898,40376595146,44053709275,59218256619,68679210853,66380964497,1.04206E+11,1.23776E+11,1.13371E+11,86829064085,59639135949,36863973738,57050205591,63470324894,68059543502,
Australia,AUS,Adjusted savings: education expenditure (current US$),NY.ADJ.AEDU.CD,,,,,,,,,,,2031765057,2223505213,2576679533,3175923371,4408588141,4849945564,5225506792,5449711837,5961237000,6651800000,7408500000,8800800000,9502250000,8782500000,9735288000,8884750000,8771000000,8742000000,10626000000,13095000000,13200000000,13728000000,14040000000,15756000000,16380000000,17354932902,20072000000,20443479000,18320872400,18003519200,19464900000,17825920000,18654720000,22070160000,29071700000,32732000000,34344300000,37979000000,46460000000,42960000000,55880000000,64990000000,75750000000,76279794774,69447476009,66291406462,59260499716,64784783588,69806859835,67798029336,
Australia,AUS,"Industry (including construction), value added (annual % growth)",NV.IND.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Australia,AUS,"Agriculture, forestry, and fishing, value added (constant 2010 US$)",NV.AGR.TOTL.KD,,,,,,,,,,,,,,,,10555511560,11428726674,11734151026,11350074162,13814136797,12115357361,10621533741,12358778274,9657035785,13838249246,13865232225,12896715527,13035075055,12753763151,13316386959,14407188219,15206343668,14399150736,15156396453,15783894230,13471395559,16320109165,17638830478,17736428485,19562085331,20876213796,21676517457,22360851721,17530324458,22003183729,22945865660,23601494628,20051797686,21674795139,25377204258,25187175196,26060390310,26314145129,26122393750,26421502937,26798116425,24817450979,27189656667,26464560882,23784060312,21891807179
Australia,AUS,Gross capital formation (constant LCU),NE.GDI.TOTL.KN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Australia,AUS,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,12.99131903,12.40027354,13.93987164,13.00249948,14.93472831,13.21732372,12.92919336,12.88040675,12.29471663,11.95193542,12.97386774,12.65813365,12.8225879,14.15160713,13.14872578,14.27788474,13.5197155,14.01940171,13.62479627,14.30848238,16.43530917,14.9084408,13.53764506,13.59135533,13.57684485,15.25622093,15.008838,15.49263239,15.9869585,15.14817596,15.14633784,16.06113611,16.69108788,17.57251402,18.00519581,17.91688487,18.93919435,19.17481105,19.59557692,18.34389276,19.43465944,22.22572071,20.7745942,19.0950859,17.2032858,18.26510157,19.8939213,20.20360889,20.16167323,23.00481294,19.81000775,21.43641705,21.48082841,19.95616761,21.039455,19.98484551,19.25105708,21.20575066,21.82190462,24.11096544,23.91522677
Australia,AUS,Final consumption expenditure (current LCU),NE.CON.TOTL.CN,11415000000,12172000000,12624000000,13458000000,14593000000,15959000000,17186000000,18681000000,20539000000,22304000000,24810000000,27581000000,30725000000,34375000000,40994000000,51763000000,61369000000,71318000000,79481000000,87864000000,98404000000,1.12415E+11,1.29751E+11,1.47155E+11,1.60453E+11,1.74313E+11,1.96163E+11,2.16531E+11,2.37904E+11,2.64174E+11,2.9241E+11,3.12479E+11,3.29398E+11,3.42143E+11,3.54212E+11,3.75479E+11,3.98879E+11,4.15405E+11,4.4218E+11,4.72749E+11,5.015E+11,5.3891E+11,5.69574E+11,6.09447E+11,6.50447E+11,6.93457E+11,7.39469E+11,8.0487E+11,8.69829E+11,9.12247E+11,9.65217E+11,1.02743E+12,1.0872E+12,1.12765E+12,1.17783E+12,1.22258E+12,1.27715E+12,1.32795E+12,1.38809E+12,1.45068E+12,1.46776E+12
Australia,AUS,General government final consumption expenditure (constant 2010 US$),NE.CON.GOVT.KD,29554219575,30638145954,31822833773,33123100891,34152942085,37263210668,41004720040,43195540478,47151167911,48661107733,52341863884,55062422778,57422166808,59251431489,60746553452,66144699449,71587299023,72045911756,74193019510,76648338730,78378323756,81939055250,83170419325,85285668683,89260559332,95515918467,99665659852,1.03042E+11,1.06919E+11,1.10065E+11,1.12981E+11,1.16598E+11,1.1957E+11,1.2261E+11,1.23944E+11,1.28122E+11,1.33491E+11,1.36153E+11,1.41674E+11,1.48091E+11,1.5265E+11,1.5523E+11,1.60005E+11,1.64739E+11,1.72035E+11,1.77608E+11,1.83171E+11,1.88943E+11,1.94659E+11,2.02779E+11,2.06293E+11,2.13313E+11,2.21102E+11,2.21749E+11,2.2516E+11,2.30608E+11,2.40502E+11,2.52613E+11,2.61989E+11,2.75001E+11,2.93105E+11
Australia,AUS,"Intentional homicides, female (per 100,000 female)",VC.IHR.PSRC.FE.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.622476329,1.658056176,1.339194656,1.34002604,1.284950295,1.545798336,1.235339115,1.318395032,1.141214615,1.311656171,1.429368816,1.206554948,1.246264809,0.979918636,0.928994657,0.933517177,0.903605321,0.81534592,0.946745296,0.700410619,0.845536413,0.798455043,0.724037161,0.806874918,0.794519036,0.704478537,0.656958679,0.496735228,0.656064084,,
Australia,AUS,Merchandise exports to low- and middle-income economies in South Asia (% of total merchandise exports),TX.VAL.MRCH.R5.ZS,3.410944683,3.057515501,3.263162426,2.530368021,2.300742283,2.674637062,2.650260293,4.571477644,1.758023289,1.606179326,1.583231549,1.394487834,1.093296363,1.044986715,3.452764736,2.193539067,2.167978648,1.541955642,1.268690844,2.381407308,1.486198516,1.794207441,2.299944732,1.14498627,1.468292401,2.110510077,1.777888925,1.540015623,1.867360427,1.824550882,1.793541191,1.861315323,2.003123294,2.140363533,2.03492663,2.135186533,2.508745015,3.122771449,3.311994318,3.072080868,2.576892842,2.902544119,2.972624341,3.810025969,5.51951404,5.678892189,5.972620194,5.992211833,6.530490539,8.139444449,7.699322582,6.321008966,5.508541572,4.109188938,3.793710318,4.908513315,4.27375349,5.722492137,5.101246481,3.991840831,
Australia,AUS,Export unit value index (2000 = 100),TX.UVI.MRCH.XD.WD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,98.12625863,100.0472894,109.8596674,129.0967589,152.8981415,174.1913883,194.6967156,243.9418825,211.577892,258.531343,327.4519001,302.9149415,280.9719293,252.6923944,191.1381842,182.6887776,220.1641936,232.9946447,244.3429822,
Australia,AUS,Merchandise imports from low- and middle-income economies in Europe & Central Asia (% of total merchandise imports),TM.VAL.MRCH.R2.ZS,0.04358058,0.034236525,0.040600893,0.036921562,0.044546483,0.04521477,0.030854674,0.042798448,0.03834944,0.029797378,0.117751193,0.040824737,0.044694505,0.059533867,0.040594795,0.055178522,0.059513695,0.045263584,0.046101439,0.035361355,0.036294465,0.038814685,0.032541638,0.038207797,0.043708752,0.068083178,0.049967222,0.078034014,0.084044659,0.117742096,0.077709755,0.08614689,0.089793944,0.108727136,0.181936905,0.153256194,0.134586493,0.155666583,0.153746591,0.159105147,0.198739626,0.186767202,0.218128836,0.250169994,0.296123942,0.336338,0.325861174,0.32132995,0.580729715,0.53614499,0.530859139,0.733413774,0.663461217,0.872028898,0.902051645,0.486653073,0.548493109,0.507000879,0.516493871,0.585972717,
Australia,AUS,"Share of tariff lines with specific rates, primary products (%)",TM.TAX.TCOM.SR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.045445,,1.814059,,,3.371888,3.784143,3.55018,3.572819,3.648985,0,0.2919807,0.2823931,0.2847712,0.3167505,0.3706949,0,0.3039944,0,0.2456485,0.2538942,0.2486293,0.2946893,0,0.27215,0.246765,0.2852405,0.2906977,0.2591018,
Australia,AUS,"Share of tariff lines with specific rates, manufactured products (%)",TM.TAX.MANF.SR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.018231,,0,,,0,0,0,0,0,0,0,0,0.0119899,0.0128561,0.0527502,0,0.0114471,0,0,0,0.0232671,0,0,0,0,0,0,0,
